id,first_name,gender,birthday,Age,abonoment_type,visit_per_week,days_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,personal_training,name_personal_trainer,marketing_channel,membership_duration_months,total_spend_amount,distance_from_gym_km,attend_special_events,monthly_visit_count,customer_satisfaction_rating,primary_fitness_goal,referral_member,visit_satisfaction_interaction,spend_duration_interaction,visit_distance_ratio,spend_per_visit
338,Jarib,Male,00:00.0,26,Standard,3,"Mon, Sun, Wed",True,Zumba,10:06:00,11:54:00,52.822985533627936,False,,Flyer,35,210.23,11.52,True,1,6.6,Weight Loss,False,6.6,7358.049999999999,0.08673026886383348,208.14851485148515
339,Brenda,Female,00:00.0,41,Premium,3,"Mon, Sat, Thu",True,XCore,15:40:00,17:32:00,60.345929963789665,True,Chantal,Walk-In,18,1937.33,15.55,False,4,8.9,Wellness,False,35.6,34871.94,0.2570694087403599,483.1246882793018
340,Sanderson,Male,00:00.0,22,Standard,3,"Mon, Sat, Tue",True,"HIT, Kickboxen, Zumba",18:51:00,20:52:00,65.79284916450602,True,Jeffrey,Flyer,42,626.12,10.23,False,14,5.4,Wellness,False,75.60000000000001,26297.04,1.3671875,44.69093504639543
341,Rita,Female,00:00.0,36,Premium,4,"Mon, Sat, Thu, Wed",False,,14:02:00,16:11:00,86.05698452175517,False,,Email,39,1549.99,0.74,False,17,8.3,General Health,True,141.10000000000002,60449.61,22.666666666666668,91.12228101116989
342,Orren,Male,00:00.0,26,Standard,5,"Fri, Sat, Sun, Thu, Tue",True,"HIT, Pilates",17:57:00,20:25:00,91.0134232941938,True,Jeffrey,Flyer,17,1268.09,0.68,False,18,9.0,Weight Loss,False,162.0,21557.53,26.08695652173913,70.41032759578012
343,Andreana,Female,00:00.0,18,Standard,5,"Fri, Sat, Sun, Thu, Wed",True,"Running, Pilates, XCore",9:53:00,11:14:00,70.20526010454405,True,Mike,Referral,14,794.78,7.46,False,11,8.4,General Health,True,92.4,11126.92,1.4725568942436413,72.18710263396912
344,Janela,Female,00:00.0,37,Standard,4,"Mon, Sat, Sun, Wed",True,HIT,12:50:00,15:36:00,74.79199750665984,False,,Flyer,31,451.09,18.56,False,14,7.5,General Health,False,105.0,13983.789999999999,0.7539041464728056,32.197715917202
345,Wes,Male,00:00.0,39,Standard,2,"Mon, Sun",False,,14:30:00,17:29:00,69.86547921563921,True,Mike,Social Media,24,286.7,4.96,False,9,9.8,Muscle Gain,False,88.2,6880.799999999999,1.8108651911468814,31.820199778024417
346,Domeniga,Female,00:00.0,43,Standard,3,"Fri, Tue, Wed",True,Kickboxen,12:17:00,14:35:00,74.32863658352797,False,,Social Media,35,1249.28,12.87,False,15,6.5,Weight Loss,True,97.5,43724.799999999996,1.1645962732919255,83.22984676882079
347,Valentine,Female,00:00.0,38,Premium,3,"Thu, Tue, Wed",False,,16:51:00,18:05:00,68.87197090150659,False,,Referral,44,1560.54,4.83,False,12,5.1,Weight Loss,False,61.199999999999996,68663.76,2.479338842975207,129.93671940049958
348,Karim,Male,00:00.0,21,Standard,3,"Sun, Tue, Wed",False,,12:59:00,14:01:00,70.46655432612725,False,,Email,45,1305.61,6.77,True,10,7.2,Muscle Gain,True,72.0,58752.45,1.4749262536873158,130.43056943056942
349,Sheryl,Female,00:00.0,39,Standard,2,"Fri, Tue",False,,12:53:00,15:12:00,76.48427734228233,True,Jeffrey,Social Media,34,1084.09,17.04,True,19,5.2,General Health,True,98.8,36859.06,1.1143695014662756,57.027354024197784
350,Joelie,Female,00:00.0,35,Standard,2,"Tue, Wed",True,"Pilates, BodyBalance",16:20:00,17:42:00,109.41166403921612,True,Jeffrey,Walk-In,3,131.8,14.71,False,19,9.8,Weight Loss,False,186.20000000000002,395.40000000000003,1.2907608695652173,6.933193056286165
351,Jerri,Male,00:00.0,35,Premium,1,Mon,True,"BodyBalance, Zumba",19:27:00,20:34:00,55.88719979333233,False,,Social Media,37,1938.55,2.36,False,6,6.0,General Health,False,36.0,71726.34999999999,2.5316455696202533,322.5540765391015
352,Rici,Female,00:00.0,31,Premium,1,Sun,True,"Spinning, LesMiles",9:42:00,11:25:00,84.38397183903984,False,,Social Media,43,1607.49,8.86,False,6,8.9,Muscle Gain,False,53.400000000000006,69122.07,0.6764374295377679,267.46921797004995
353,Constanta,Female,00:00.0,15,Standard,2,"Mon, Sat",False,,13:37:00,15:14:00,66.54042339154401,True,Mike,Email,40,621.0,1.07,True,8,8.9,Wellness,True,71.2,24840.0,7.4074074074074066,77.52808988764045
354,Shoshanna,Male,00:00.0,44,Premium,2,"Sun, Tue",True,"BodyBalance, BodyPump",17:13:00,17:46:00,48.644092028861124,False,,Flyer,26,1960.94,9.88,False,1,6.1,General Health,True,6.1,50984.44,0.10111223458038422,1941.5247524752476
355,Reed,Male,00:00.0,37,Standard,1,Sat,True,"BodyBalance, Zumba, HIT",16:45:00,17:20:00,80.48890884979156,False,,Social Media,23,1223.67,13.42,False,17,8.1,Weight Loss,False,137.7,28144.410000000003,1.2658227848101267,71.93827160493827
356,Alejandro,Male,00:00.0,32,Standard,1,Tue,True,"Pilates, Spinning, Zumba",18:44:00,20:44:00,76.80532307472141,False,,Referral,44,1185.72,2.81,False,17,5.2,Wellness,True,88.4,52171.68,6.028368794326242,69.70723104056437
357,Dominga,Female,00:00.0,17,Premium,2,"Fri, Thu",True,"LesMiles, Kickboxen",20:55:00,21:25:00,83.81124117379892,False,,Flyer,39,1508.74,6.13,False,15,7.4,General Health,True,111.0,58840.86,2.44299674267101,100.51565622918055
358,Carla,Female,00:00.0,37,Premium,1,Wed,True,"XCore, Zumba, BodyPump",18:06:00,21:05:00,57.424879227648375,False,,Walk-In,15,1632.95,8.26,False,7,5.1,General Health,False,35.699999999999996,24494.25,0.8464328899637243,232.94579172610557
359,Alikee,Female,00:00.0,25,Premium,3,"Mon, Sat, Sun",False,,15:21:00,16:30:00,94.67531337134241,True,Hanna,Email,4,1330.13,18.43,False,19,9.6,Wellness,False,182.4,5320.52,1.0303687635574836,69.9700157811678
360,Wini,Female,00:00.0,32,Standard,2,"Mon, Thu",True,LesMiles,17:04:00,18:13:00,66.97466783008946,True,Jeffrey,Walk-In,29,299.79,19.87,False,3,9.9,Wellness,False,29.700000000000003,8693.91,0.15090543259557343,99.59800664451829
361,Leilah,Female,00:00.0,44,Standard,5,"Fri, Mon, Sun, Thu, Tue",True,Running,20:04:00,21:57:00,67.82245967704748,True,Mike,Flyer,22,709.62,1.38,True,11,6.1,Wellness,True,67.1,15611.64,7.913669064748202,64.45231607629428
362,Melli,Female,00:00.0,37,Premium,4,"Sat, Thu, Tue, Wed",True,"Pilates, HIT, Spinning",11:51:00,13:09:00,85.32994827727576,False,,Flyer,25,1859.76,15.34,False,19,6.0,Weight Loss,True,114.0,46494.0,1.237785016286645,97.83061546554444
363,Nikki,Male,00:00.0,17,Standard,1,Sat,True,Running,12:17:00,13:56:00,72.58116525896708,True,Chantal,Flyer,13,488.0,7.75,False,9,8.8,Weight Loss,True,79.2,6344.0,1.1597938144329898,54.16204217536071
364,Thea,Female,00:00.0,34,Standard,3,"Mon, Thu, Wed",True,Spinning,10:47:00,11:21:00,69.85569400117618,True,Chantal,Walk-In,18,775.73,8.15,False,10,6.3,General Health,False,63.0,13963.14,1.2254901960784315,77.4955044955045
365,Shannon,Female,00:00.0,21,Standard,2,"Fri, Sun",True,"Kickboxen, Zumba",18:40:00,21:31:00,69.17302699648029,True,Hanna,Flyer,33,892.55,15.21,True,2,9.5,General Health,True,19.0,29454.149999999998,0.1314060446780552,444.0547263681592
366,Nicolais,Male,00:00.0,44,Standard,3,"Mon, Sun, Wed",False,,10:31:00,12:58:00,62.010662766475,True,Chantal,Walk-In,16,906.84,18.41,False,1,7.9,Muscle Gain,False,7.9,14509.44,0.054288816503800214,897.8613861386139
367,Cissy,Female,00:00.0,28,Standard,2,"Fri, Sat",True,"XCore, Zumba, Running",20:22:00,21:04:00,79.43219863970981,False,,Flyer,45,1245.23,19.04,False,16,6.8,Weight Loss,False,108.8,56035.35,0.8398950131233596,77.77826358525921
368,Luca,Male,00:00.0,23,Premium,1,Tue,True,"BodyBalance, Yoga, XCore",20:41:00,22:32:00,88.27592608094143,True,Chantal,Referral,42,1889.0,11.75,True,18,9.2,General Health,False,165.6,79338.0,1.530612244897959,104.88617434758467
369,Hadrian,Male,00:00.0,29,Standard,1,Mon,True,"HIT, Running, Yoga",17:22:00,20:11:00,85.70128661912133,True,Jeffrey,Flyer,44,519.35,7.46,False,17,7.5,Wellness,False,127.5,22851.4,2.2757697456492636,30.53203997648442
370,Maryellen,Female,00:00.0,28,Standard,1,Fri,True,"Spinning, Yoga, Kickboxen",13:08:00,15:56:00,72.13318863890397,True,Hanna,Walk-In,2,286.93,15.86,False,6,9.6,Wellness,True,57.599999999999994,573.86,0.3780718336483932,47.74209650582363
371,Bil,Male,00:00.0,21,Standard,2,"Sat, Thu",False,,20:10:00,21:42:00,86.68993192516852,False,,Social Media,35,435.07,5.39,False,14,9.6,Weight Loss,True,134.4,15227.449999999999,2.592592592592593,31.054246966452535
372,Ilyse,Female,00:00.0,45,Premium,5,"Fri, Mon, Sat, Thu, Wed",True,"Running, Zumba",11:18:00,11:49:00,73.86699827150635,True,Jeffrey,Flyer,42,1779.5,11.5,False,15,5.8,Wellness,False,87.0,74739.0,1.3032145960034753,118.55429713524317
373,Agatha,Male,00:00.0,33,Standard,2,"Fri, Tue",True,BodyBalance,8:52:00,11:42:00,87.60913194537093,False,,Social Media,34,1309.33,7.49,True,14,5.0,Muscle Gain,True,70.0,44517.22,1.8666666666666667,93.45681655960028
374,Portia,Female,00:00.0,39,Standard,2,"Sat, Wed",True,HIT,17:43:00,18:13:00,51.166385979682616,True,Chantal,Referral,30,607.52,13.3,False,3,9.9,General Health,False,29.700000000000003,18225.6,0.2253944402704733,201.83388704318938
375,Kelley,Male,00:00.0,25,Premium,2,"Mon, Sun",False,,16:54:00,18:36:00,93.51671561020265,True,Mike,Email,13,1641.1,5.19,True,19,9.5,General Health,False,180.5,21334.3,3.6538461538461537,86.32824829037348
376,Beryle,Female,00:00.0,29,Premium,3,"Sat, Sun, Thu",True,BodyPump,20:16:00,22:05:00,63.4813816095396,False,,Referral,13,1729.67,4.24,False,12,5.3,General Health,False,63.599999999999994,22485.71,2.823529411764706,144.01915070774356
377,Parke,Male,00:00.0,33,Premium,3,"Fri, Mon, Wed",False,,14:36:00,17:18:00,68.0845630647715,True,Mike,Flyer,18,1700.7,18.41,False,2,9.2,Weight Loss,True,18.4,30612.600000000002,0.10857763300760043,846.1194029850748
378,Colan,Male,00:00.0,40,Premium,2,"Sat, Thu",True,"Running, Pilates",18:52:00,20:54:00,57.576444046592904,False,,Social Media,32,1841.91,2.49,False,3,7.3,Wellness,False,21.9,58941.12,1.2,611.9302325581396
379,Alexina,Female,00:00.0,14,Standard,3,"Thu, Tue, Wed",False,,8:29:00,9:11:00,93.69842918069078,False,,Social Media,32,541.87,10.37,True,18,6.3,Muscle Gain,True,113.39999999999999,17339.84,1.7341040462427748,30.087173792337587
380,Vasilis,Male,00:00.0,43,Premium,1,Mon,False,,19:38:00,22:32:00,65.89928095451563,False,,Walk-In,35,1522.33,4.81,False,1,9.4,Weight Loss,False,9.4,53281.549999999996,0.2074688796680498,1507.2574257425742
381,Ronald,Male,00:00.0,26,Standard,5,"Fri, Mon, Sat, Sun, Tue",False,,18:01:00,18:46:00,55.1002164909836,False,,Social Media,39,948.05,1.26,False,6,6.0,General Health,False,36.0,36973.95,4.724409448818897,157.74542429284526
382,Hagen,Male,00:00.0,45,Premium,2,"Sat, Wed",True,HIT,14:20:00,15:52:00,82.06163267914116,True,Hanna,Walk-In,46,1691.9,1.2,False,5,9.7,Muscle Gain,False,48.5,77827.40000000001,4.132231404958678,337.70459081836333
383,Marje,Female,00:00.0,26,Premium,2,"Sat, Wed",False,,20:26:00,22:10:00,43.346170559233215,True,Chantal,Email,29,1470.56,3.92,False,1,6.0,General Health,False,6.0,42646.24,0.2544529262086514,1456.0
384,Priscilla,Female,00:00.0,26,Premium,3,"Mon, Sun, Thu",True,"BodyBalance, Spinning, HIT",17:35:00,18:32:00,85.13346837077269,False,,Flyer,29,1564.07,17.4,False,19,8.1,General Health,False,153.9,45358.03,1.0913268236645606,82.2761704366123
385,Maiga,Female,00:00.0,16,Standard,3,"Mon, Sat, Wed",True,"LesMiles, HIT",12:45:00,14:31:00,55.37083493651494,True,Hanna,Walk-In,44,1329.52,6.01,False,1,6.1,Weight Loss,False,6.1,58498.88,0.16611295681063123,1316.3564356435643
386,Joel,Male,00:00.0,49,Standard,1,Tue,True,"Kickboxen, Zumba, Yoga",13:06:00,13:57:00,84.64515864882065,True,Hanna,Email,16,395.99,19.03,False,16,7.7,General Health,False,123.2,6335.84,0.8403361344537814,24.733916302311055
387,Woody,Male,00:00.0,26,Standard,2,"Fri, Tue",True,"XCore, Yoga",19:08:00,21:26:00,90.82331297437301,True,Jeffrey,Social Media,44,1112.8,11.84,True,12,8.4,Muscle Gain,True,100.80000000000001,48963.2,1.0126582278481013,92.65611990008327
388,Ave,Male,00:00.0,19,Premium,2,"Fri, Sat",True,"LesMiles, BodyPump, Spinning",20:23:00,21:28:00,54.59912657617333,True,Jeffrey,Social Media,47,1970.11,9.01,True,8,6.0,General Health,False,48.0,92595.17,0.8869179600886918,245.95630461922596
389,Zola,Female,00:00.0,34,Premium,1,Sat,True,"Spinning, Pilates",17:57:00,18:59:00,84.95176322930945,True,Chantal,Email,10,1877.91,11.81,False,16,7.6,Wellness,False,121.6,18779.100000000002,1.353637901861252,117.29606495940037
390,Devi,Female,00:00.0,12,Standard,3,"Fri, Thu, Wed",False,,8:59:00,9:37:00,60.0911637343592,True,Hanna,Social Media,30,134.19,10.58,False,1,7.3,General Health,True,7.3,4025.7,0.09442870632672333,132.86138613861385
391,Cordelie,Female,00:00.0,26,Standard,5,"Fri, Mon, Sat, Sun, Tue",False,,13:34:00,15:46:00,48.212749658078025,False,,Email,25,371.39,15.3,False,4,5.4,Weight Loss,True,21.6,9284.75,0.2612671456564337,92.61596009975062
392,Dreddy,Female,00:00.0,39,Standard,2,"Mon, Thu",True,Spinning,8:25:00,10:44:00,80.12100279410699,True,Jeffrey,Walk-In,39,306.87,6.01,False,10,9.1,Muscle Gain,True,91.0,11967.93,1.6611295681063125,30.656343656343658
393,Lenna,Female,00:00.0,41,Premium,4,"Sat, Sun, Thu, Wed",True,"XCore, Spinning, Yoga",10:09:00,12:30:00,69.71988096827056,False,,Walk-In,20,1465.66,7.38,True,11,6.7,Weight Loss,True,73.7,29313.2,1.4884979702300407,133.12079927338783
394,Taffy,Female,00:00.0,17,Premium,2,"Sat, Sun",False,,9:30:00,11:39:00,80.42051547394851,True,Hanna,Email,5,1644.68,17.93,False,17,7.9,Wellness,False,134.3,8223.4,0.9476031215161649,96.68900646678424
395,Shelly,Female,00:00.0,28,Standard,3,"Sat, Thu, Tue",False,,19:59:00,20:59:00,56.611006517644896,True,Chantal,Walk-In,1,466.35,18.96,True,7,7.6,General Health,False,53.199999999999996,466.35,0.3690036900369003,66.52639087018545
396,Yetta,Female,00:00.0,37,Standard,3,"Sat, Thu, Tue",False,,13:08:00,14:14:00,70.72617152629608,False,,Walk-In,30,1036.41,17.9,True,12,7.6,Weight Loss,False,91.19999999999999,31092.300000000003,0.6700167504187604,86.29558701082432
397,Hetti,Female,00:00.0,33,Premium,3,"Mon, Sat, Tue",False,,8:47:00,10:05:00,53.537011026119984,False,,Walk-In,3,1689.37,8.68,False,7,5.5,Weight Loss,False,38.5,5068.11,0.805523590333717,240.99429386590583
398,Edna,Female,00:00.0,45,Premium,2,"Sun, Thu",True,LesMiles,10:37:00,11:52:00,67.46375102724521,True,Hanna,Referral,45,1478.96,15.72,True,12,7.1,Weight Loss,False,85.19999999999999,66553.2,0.7628734901462174,123.14404662781017
399,Rafferty,Male,00:00.0,17,Standard,2,"Sat, Sun",False,,8:38:00,9:57:00,85.83233391069281,True,Mike,Flyer,14,1107.36,9.79,False,15,7.3,Weight Loss,True,109.5,15503.039999999999,1.5306122448979593,73.77481678880746
400,Logan,Male,00:00.0,29,Standard,3,"Fri, Sat, Thu",True,"Kickboxen, XCore, Zumba",13:02:00,15:10:00,68.24805002319737,False,,Social Media,30,1201.18,10.2,True,2,8.7,Wellness,False,17.4,36035.4,0.19588638589618024,597.6019900497513
401,Evy,Female,00:00.0,19,Standard,1,Fri,False,,17:52:00,18:35:00,87.89044008103716,True,Hanna,Referral,4,1041.3,4.49,False,14,9.2,Wellness,False,128.79999999999998,4165.2,3.111111111111111,74.3254817987152
402,Ashly,Male,00:00.0,17,Standard,2,"Sun, Thu",True,"LesMiles, Zumba, HIT",16:58:00,18:11:00,78.7209774605153,False,,Walk-In,18,630.22,12.03,False,13,7.7,General Health,False,100.10000000000001,11343.960000000001,1.079734219269103,48.4411990776326
403,Nelie,Female,00:00.0,16,Standard,3,"Fri, Thu, Tue",False,,15:15:00,16:13:00,48.88975943644444,True,Chantal,Email,37,1151.79,4.13,True,4,5.4,General Health,True,21.6,42616.229999999996,0.9661835748792271,287.2294264339152
404,Ronna,Female,00:00.0,15,Premium,3,"Sat, Sun, Tue",True,"Kickboxen, XCore",11:02:00,11:44:00,78.31833592943468,True,Chantal,Walk-In,25,1393.33,6.97,False,14,6.2,Muscle Gain,False,86.8,34833.25,2.005730659025788,99.45253390435403
405,Eldredge,Male,00:00.0,27,Premium,2,"Fri, Mon",True,"LesMiles, Yoga",16:35:00,19:02:00,79.21455115536818,True,Jeffrey,Flyer,1,1752.98,17.17,False,14,5.8,Wellness,True,81.2,1752.98,0.8149010477299183,125.12348322626696
406,Leela,Female,00:00.0,26,Standard,4,"Fri, Mon, Thu, Wed",True,"Pilates, Kickboxen",13:03:00,14:01:00,74.08573251454828,True,Chantal,Walk-In,46,1290.77,4.54,False,16,5.6,Weight Loss,False,89.6,59375.42,3.5164835164835164,80.62273579013116
407,Oralie,Female,00:00.0,22,Premium,3,"Fri, Sat, Wed",True,"LesMiles, HIT",17:29:00,19:20:00,58.8870726396675,False,,Email,15,1534.19,1.89,True,7,6.8,Weight Loss,True,47.6,23012.850000000002,3.68421052631579,218.85734664764624
408,Alejandro,Male,00:00.0,22,Standard,1,Sun,False,,11:31:00,12:37:00,97.47378312001602,True,Chantal,Flyer,9,362.14,1.85,False,19,6.1,Muscle Gain,False,115.89999999999999,3259.2599999999998,10.21505376344086,19.049973698053655
409,Cthrine,Female,00:00.0,19,Standard,3,"Fri, Mon, Sat",False,,18:07:00,20:08:00,48.03207905059793,True,Jeffrey,Walk-In,15,950.04,18.85,False,2,6.1,Weight Loss,True,12.2,14250.599999999999,0.10604453870625662,472.6567164179105
410,Zedekiah,Male,00:00.0,45,Standard,3,"Thu, Tue, Wed",False,,11:20:00,12:10:00,76.0864712154574,True,Mike,Flyer,24,68.2,10.38,False,10,5.3,Muscle Gain,True,53.0,1636.8000000000002,0.9624639076034648,6.813186813186814
411,Aeriell,Female,00:00.0,44,Standard,2,"Mon, Sat",False,,11:53:00,14:46:00,74.35125646732229,False,,Social Media,4,531.02,8.48,False,18,5.1,General Health,False,91.8,2124.08,2.1201413427561837,29.484730705163795
412,Adolph,Male,00:00.0,39,Premium,2,"Sun, Thu",True,"LesMiles, Pilates",19:02:00,19:40:00,81.08818462726836,True,Chantal,Social Media,12,1466.6,16.31,False,17,5.5,Wellness,True,93.5,17599.199999999997,1.0416666666666667,86.2198706643151
413,Myrwyn,Male,00:00.0,30,Premium,1,Fri,True,"LesMiles, Running, HIT",8:38:00,11:05:00,68.49883608470682,True,Mike,Walk-In,37,1984.03,16.8,False,5,5.9,Muscle Gain,False,29.5,73409.11,0.297441998810232,396.01397205588825
414,Truda,Female,00:00.0,29,Standard,1,Wed,True,"BodyPump, Running",12:26:00,14:19:00,79.42414210995047,False,,Flyer,37,243.4,6.98,False,12,7.2,Weight Loss,False,86.4,9005.800000000001,1.7167381974248928,20.266444629475437
415,Maiga,Female,00:00.0,29,Standard,1,Sun,False,,16:54:00,18:37:00,68.85287580203254,True,Chantal,Email,43,832.91,14.03,False,6,7.6,Muscle Gain,False,45.599999999999994,35815.13,0.4273504273504274,138.5873544093178
416,Olag,Male,00:00.0,36,Premium,3,"Sat, Sun, Wed",True,"LesMiles, BodyPump",19:37:00,20:44:00,60.384802818105044,False,,Walk-In,6,1610.14,15.54,False,9,5.7,General Health,True,51.300000000000004,9660.84,0.5787781350482315,178.7058823529412
417,Mab,Female,00:00.0,16,Standard,3,"Fri, Sat, Thu",True,"Kickboxen, Zumba",14:53:00,16:28:00,60.13885039468124,False,,Social Media,39,447.87,13.27,False,1,7.1,Weight Loss,False,7.1,17466.93,0.07530120481927711,443.43564356435644
418,Stafani,Female,00:00.0,49,Standard,3,"Fri, Tue, Wed",False,,19:37:00,21:16:00,75.56793960447774,False,,Social Media,46,1132.42,3.46,False,15,6.7,General Health,False,100.5,52091.32000000001,4.322766570605188,75.44437041972019
419,Janela,Female,00:00.0,19,Premium,3,"Mon, Tue, Wed",True,Kickboxen,10:33:00,12:17:00,59.65512899016238,False,,Walk-In,24,1479.49,17.58,False,6,5.9,General Health,False,35.400000000000006,35507.76,0.34110289937464466,246.17138103161398
420,Durward,Male,00:00.0,46,Standard,2,"Sat, Tue",False,,11:27:00,14:08:00,99.4528250881096,True,Hanna,Flyer,11,1251.17,11.01,True,19,5.0,Muscle Gain,True,95.0,13762.87,1.7241379310344829,65.81641241451867
421,Caitlin,Female,00:00.0,26,Standard,3,"Sun, Thu, Tue",False,,14:54:00,16:47:00,75.95479402066269,True,Chantal,Social Media,13,416.65,6.01,False,18,7.3,General Health,False,131.4,5416.45,2.990033222591362,23.134369794558577
422,Jessalin,Female,00:00.0,34,Standard,4,"Fri, Thu, Tue, Wed",False,,12:46:00,14:56:00,64.20222181014212,False,,Flyer,34,743.0,8.79,False,6,8.4,Weight Loss,False,50.400000000000006,25262.0,0.6818181818181819,123.62728785357737
423,Koren,Female,00:00.0,37,Premium,5,"Fri, Mon, Thu, Tue, Wed",True,"XCore, Pilates, Spinning",18:48:00,19:33:00,70.40935091945938,True,Chantal,Social Media,25,1578.39,1.23,False,13,6.1,General Health,True,79.3,39459.75,10.483870967741936,121.32129131437357
424,Kimberlee,Male,00:00.0,22,Standard,1,Thu,True,Pilates,12:27:00,14:23:00,35.80560670363052,False,,Social Media,7,1130.74,2.99,False,1,5.7,General Health,True,5.7,7915.18,0.3333333333333333,1119.5445544554455
425,Rockwell,Male,00:00.0,41,Standard,5,"Mon, Sat, Thu, Tue, Wed",False,,16:21:00,18:28:00,91.32014391009729,True,Chantal,Referral,4,60.2,15.43,False,13,9.4,Muscle Gain,False,122.2,240.8,0.8419689119170984,4.627209838585704
426,Cal,Male,00:00.0,39,Premium,2,"Thu, Tue",False,,20:04:00,21:56:00,54.74309361472967,False,,Social Media,8,1533.93,0.5,False,7,6.4,General Health,False,44.800000000000004,12271.44,13.72549019607843,218.82025677603426
427,Robers,Male,00:00.0,14,Standard,3,"Sun, Thu, Wed",False,,16:05:00,17:51:00,78.68842734175422,True,Mike,Email,20,118.86,8.62,True,15,6.1,Wellness,False,91.5,2377.2,1.738122827346466,7.918720852764824
428,Ainslie,Female,00:00.0,16,Premium,3,"Fri, Sat, Thu",True,Pilates,14:06:00,14:58:00,82.536763224362,False,,Walk-In,29,1504.18,10.69,False,12,9.3,Muscle Gain,False,111.60000000000001,43621.22,1.1214953271028039,125.24396336386346
429,Basil,Male,00:00.0,31,Standard,2,"Sun, Tue",True,Yoga,17:57:00,19:04:00,77.84661310990273,True,Jeffrey,Walk-In,45,444.84,1.57,False,1,9.1,Muscle Gain,True,9.1,20017.8,0.6329113924050632,440.4356435643564
430,Maryanna,Female,00:00.0,25,Premium,2,"Mon, Wed",False,,15:12:00,17:51:00,82.24948706628972,True,Chantal,Flyer,46,1918.24,19.48,False,15,7.2,Weight Loss,True,108.0,88239.04,0.7696254489481785,127.79746835443038
